Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8003.5091,NA,6.91140000000000,9.17260000000000,0.13340000000000,15.95410000000000,16.7766,7996.7033,6.9392,6.8058,0.1334,14.3588,8.4011,8.3798,0.0213,-0.8587,7996.7033,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8011.3385,NA,7.82940000000000,5.95210000000000,0.11270000000000,14.33100000000000,14.8993,8003.6425,7.8087,7.6960,0.1127,15.8884,6.1386,6.1194,0.0192,0.9871,8003.6425,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8020.2105,NA,8.87200000000000,7.96920000000000,0.12800000000000,13.98410000000000,13.9965,8011.4512,8.8873,8.7593,0.1280,14.2988,8.4446,8.4173,0.0273,-0.1605,8011.4512,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8026.3572,NA,6.14670000000000,9.07850000000000,0.09530000000000,16.54610000000000,16.9283,8020.3385,6.1140,6.0187,0.0953,13.8561,8.7087,8.6811,0.0276,-0.1912,8020.3385,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8034.5463,NA,8.18910000000000,8.74490000000000,0.16920000000000,16.67940000000000,17.4841,8026.4525,8.2630,8.0938,0.1692,16.4508,8.3224,8.2915,0.0309,-2.6309,8026.4525,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8044.2149,NA,9.66860000000000,5.93850000000000,0.12360000000000,13.22980000000000,13.7540,8034.7155,9.6230,9.4994,0.1236,16.6135,6.1157,6.0845,0.0312,2.3245,8034.7155,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8052.4080,NA,8.19310000000000,7.65580000000000,0.14140000000000,13.15990000000000,13.2167,8044.3385,8.2109,8.0695,0.1414,13.2240,8.0054,7.9849,0.0205,1.9672,8044.3385,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8058.5471,NA,6.13910000000000,8.92940000000000,0.10280000000000,15.79850000000000,16.0070,8052.5494,6.1005,5.9977,0.1028,13.0185,8.7777,8.7441,0.0336,-0.7185,8052.5494,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8065.7681,NA,7.22100000000000,9.27720000000000,0.10480000000000,17.38620000000000,18.0632,8058.6499,7.2230,7.1182,0.1048,15.6957,8.8087,8.7843,0.0244,-3.1767,8058.6499,NA
parkey.exe,12216,0x1D273420610,DXGI,0,0,1,Hardware Composed: Independent Flip,8075.0549,NA,9.28680000000000,8.23340000000000,0.14560000000000,16.99960000000000,17.0098,8065.8729,9.3276,9.1820,0.1456,17.2814,8.9002,8.8756,0.0246,-1.0104,8065.8729,NA
