Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8006.5245,NA,3.99430000000000,9.93470000000000,0.00000000000000,6.44150000000000,20.9351,8002.5302,3.9943,3.9943,0.0000,6.4559,3.9799,3.9799,0.0000,-2.7715,8002.5302,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8009.8760,NA,3.35150000000000,NA,0.00000000000000,6.81120000000000,NA,8006.5245,3.3515,3.3515,0.0000,6.4415,3.7212,3.7212,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8013.6388,NA,3.76280000000000,6.75950000000000,0.00000000000000,6.01340000000000,20.5803,8009.8760,3.7628,3.7628,0.0000,6.8112,2.9650,2.9650,0.0000,0.5863,8009.8760,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8017.2726,NA,3.63380000000000,NA,0.00000000000000,5.87930000000000,NA,8013.6388,3.6338,3.6338,0.0000,6.0134,3.4997,3.4997,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8020.6030,NA,3.33040000000000,7.14030000000000,0.00000000000000,6.49800000000000,20.7564,8017.2726,3.3304,3.3304,0.0000,5.8793,3.9491,3.9491,0.0000,0.2563,8017.2726,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8023.7943,NA,3.19130000000000,NA,0.00000000000000,6.86820000000000,NA,8020.6030,3.1913,3.1913,0.0000,6.4980,3.5615,3.5615,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8028.2657,NA,4.47140000000000,6.93510000000000,0.00000000000000,5.35710000000000,20.0288,8023.7943,4.4714,4.4714,0.0000,6.8682,2.9603,2.9603,0.0000,-0.4134,8023.7943,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8031.2970,NA,3.03130000000000,NA,0.00000000000000,5.54190000000000,NA,8028.2657,3.0313,3.0313,0.0000,5.3571,3.2161,3.2161,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8034.7401,NA,3.44310000000000,6.93650000000000,0.00000000000000,6.13480000000000,20.4909,8031.2970,3.4431,3.4431,0.0000,5.5419,4.0360,4.0360,0.0000,0.5662,8031.2970,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8037.9922,NA,3.25210000000000,6.89640000000000,0.00000000000000,7.12260000000000,24.1352,8034.7401,3.2521,3.2521,0.0000,6.1348,4.2399,4.2399,0.0000,-3.4533,8034.7401,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8041.7085,NA,3.71630000000000,NA,0.00000000000000,7.36860000000000,NA,8037.9922,3.7163,3.7163,0.0000,7.1226,3.9623,3.9623,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8045.7564,NA,4.04790000000000,5.44480000000000,0.00000000000000,7.17680000000000,21.8158,8041.7085,4.0479,4.0479,0.0000,7.3686,3.8561,3.8561,0.0000,1.5236,8041.7085,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8049.9145,NA,4.15810000000000,NA,0.00000000000000,7.04160000000000,NA,8045.7564,4.1581,4.1581,0.0000,7.1768,4.0229,4.0229,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8053.7002,NA,3.78570000000000,8.50530000000000,0.00000000000000,7.24450000000000,22.3773,8049.9145,3.7857,3.7857,0.0000,7.0416,3.9886,3.9886,0.0000,-0.2993,8049.9145,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8057.8997,NA,4.19950000000000,NA,0.00000000000000,6.84390000000000,NA,8053.7002,4.1995,4.1995,0.0000,7.2445,3.7989,3.7989,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8061.7692,NA,3.86950000000000,6.93890000000000,0.00000000000000,7.07840000000000,21.2472,8057.8997,3.8695,3.8695,0.0000,6.8439,4.1040,4.1040,0.0000,1.0463,8057.8997,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8065.5138,NA,3.74460000000000,6.95370000000000,0.00000000000000,7.17920000000000,24.4563,8061.7692,3.7446,3.7446,0.0000,7.0784,3.8454,3.8454,0.0000,-3.0842,8061.7692,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8069.6569,NA,4.14310000000000,NA,0.00000000000000,6.98160000000000,NA,8065.5138,4.1431,4.1431,0.0000,7.1792,3.9455,3.9455,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8073.4400,NA,3.78310000000000,6.93550000000000,0.00000000000000,7.17130000000000,23.4656,8069.6569,3.7831,3.7831,0.0000,6.9816,3.9728,3.9728,0.0000,0.9522,8069.6569,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8077.4195,NA,3.97950000000000,NA,0.00000000000000,7.10770000000000,NA,8073.4400,3.9795,3.9795,0.0000,7.1713,3.9159,3.9159,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8081.4117,NA,3.99220000000000,4.02150000000000,0.00000000000000,7.09160000000000,19.5154,8077.4195,3.9922,3.9922,0.0000,7.1077,3.9761,3.9761,0.0000,3.7411,8077.4195,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8085.3141,NA,3.90240000000000,NA,0.00000000000000,7.12650000000000,NA,8081.4117,3.9024,3.9024,0.0000,7.0916,3.9373,3.9373,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8089.4537,NA,4.13960000000000,9.82190000000000,0.00000000000000,6.93350000000000,21.2953,8085.3141,4.1396,4.1396,0.0000,7.1265,3.9466,3.9466,0.0000,-1.9273,8085.3141,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8093.2692,NA,3.81550000000000,6.85980000000000,0.00000000000000,7.10740000000000,24.3396,8089.4537,3.8155,3.8155,0.0000,6.9335,3.9894,3.9894,0.0000,-2.7202,8089.4537,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8097.1876,NA,3.91840000000000,NA,0.00000000000000,6.92140000000000,NA,8093.2692,3.9184,3.9184,0.0000,7.1074,3.7324,3.7324,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8101.1538,NA,3.96620000000000,7.08610000000000,0.00000000000000,6.86450000000000,23.5411,8097.1876,3.9662,3.9662,0.0000,6.9214,3.9093,3.9093,0.0000,0.6478,8097.1876,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8105.2705,NA,4.11670000000000,NA,0.00000000000000,6.53840000000000,NA,8101.1538,4.1167,4.1167,0.0000,6.8645,3.7906,3.7906,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8108.9668,NA,3.69630000000000,6.94130000000000,0.00000000000000,6.60960000000000,22.6694,8105.2705,3.6963,3.6963,0.0000,6.5384,3.7675,3.7675,0.0000,1.1416,8105.2705,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8112.8406,NA,3.87380000000000,NA,0.00000000000000,5.66360000000000,NA,8108.9668,3.8738,3.8738,0.0000,6.6096,2.9278,2.9238,0.0040,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8116.3807,NA,3.54010000000000,6.96130000000000,0.00000000000000,5.86260000000000,22.2168,8112.8406,3.5401,3.5401,0.0000,5.6636,3.7391,3.7391,0.0000,0.6088,8112.8406,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8119.8612,NA,3.48050000000000,NA,0.00000000000000,6.30270000000000,NA,8116.3807,3.4805,3.4805,0.0000,5.8626,3.9206,3.9206,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8123.2101,NA,3.34890000000000,6.87420000000000,0.00000000000000,6.52030000000000,22.2616,8119.8612,3.3489,3.3489,0.0000,6.3027,3.5665,3.5665,0.0000,0.1464,8119.8612,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8127.0480,NA,3.83790000000000,NA,0.00000000000000,5.48420000000000,NA,8123.2101,3.8379,3.8379,0.0000,6.5203,2.8018,2.8018,0.0000,NA,NA,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8130.7404,NA,3.69240000000000,5.60380000000000,0.00000000000000,5.57800000000000,20.3351,8127.0480,3.6924,3.6924,0.0000,5.4842,3.7862,3.7862,0.0000,1.5830,8127.0480,NA
parkey.exe,38532,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,8133.5182,NA,2.77780000000000,NA,0.00000000000000,6.82430000000000,NA,8130.7404,2.7778,2.7778,0.0000,5.5780,4.0241,4.0241,0.0000,NA,NA,NA
