Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8012.7316,NA,16.47360000000000,16.68510000000000,0.11420000000000,7.25110000000000,36.2124,7996.3938,16.4520,16.3378,0.1142,16.3013,7.2876,7.2373,0.0503,0.1462,7996.3938,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8029.4130,NA,16.68140000000000,16.68190000000000,0.12030000000000,7.68930000000000,36.2129,8012.8458,16.6875,16.5672,0.1203,16.5263,7.7302,7.7127,0.0175,-0.2299,8012.8458,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8046.8992,NA,17.48620000000000,16.67390000000000,0.12870000000000,7.58470000000000,35.4006,8029.5333,17.4946,17.3659,0.1287,17.3258,7.6248,7.6080,0.0168,0.0136,8029.5333,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8062.9071,NA,16.00790000000000,16.68760000000000,0.13050000000000,7.29540000000000,36.0803,8047.0279,16.0097,15.8792,0.1305,15.8403,7.3343,7.3104,0.0239,0.8070,8047.0279,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8081.2675,NA,18.36040000000000,16.67120000000000,0.12040000000000,7.36980000000000,34.3911,8063.0376,18.3503,18.2299,0.1204,18.1909,7.4088,7.3837,0.0251,-0.6615,8063.0376,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8095.9846,NA,14.71710000000000,16.68570000000000,0.11200000000000,7.01350000000000,36.3597,8081.3879,14.7087,14.5967,0.1120,14.5611,7.0491,7.0340,0.0151,1.6646,8081.3879,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8112.6963,NA,16.71170000000000,16.68030000000000,0.12530000000000,7.75110000000000,36.3283,8096.0966,16.7250,16.5997,0.1253,16.5615,7.7893,7.7740,0.0153,-1.9716,8096.0966,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8129.3793,NA,16.68300000000000,16.67540000000000,0.11600000000000,6.90230000000000,36.3207,8112.8216,16.6737,16.5577,0.1160,16.5186,6.9414,6.8786,0.0628,0.0496,8112.8216,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8146.1116,NA,16.73230000000000,16.68490000000000,0.11990000000000,7.34560000000000,36.2733,8129.4953,16.7362,16.6163,0.1199,16.5746,7.3873,7.3720,0.0153,-0.0112,8129.4953,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8162.6961,NA,16.58450000000000,16.67550000000000,0.11600000000000,6.94480000000000,36.3643,8146.2315,16.5806,16.4646,0.1160,16.4260,6.9834,6.9650,0.0184,0.0607,8146.2315,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8179.2409,NA,16.54480000000000,16.67960000000000,0.12150000000000,7.27400000000000,36.4991,8162.8121,16.5503,16.4288,0.1215,16.3942,7.3086,7.2890,0.0196,-0.0990,8162.8121,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8195.8673,NA,16.62640000000000,16.68930000000000,0.10790000000000,7.44310000000000,36.5620,8179.3624,16.6128,16.5049,0.1079,16.4688,7.4792,7.4507,0.0285,-0.1390,8179.3624,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8212.6854,NA,16.81810000000000,16.69280000000000,0.11520000000000,7.41390000000000,36.4367,8195.9752,16.8254,16.7102,0.1152,16.6690,7.4551,7.4176,0.0375,-0.0800,8195.9752,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8229.3024,NA,16.61700000000000,16.66860000000000,0.11670000000000,7.32630000000000,36.4883,8212.8006,16.6185,16.5018,0.1167,16.4641,7.3640,7.3466,0.0174,0.1568,8212.8006,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8245.9633,NA,16.66090000000000,16.67380000000000,0.12410000000000,7.40460000000000,36.5012,8229.4191,16.6683,16.5442,0.1241,16.5056,7.4432,7.4243,0.0189,-0.0553,8229.4191,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8262.6922,NA,16.72890000000000,16.67690000000000,0.12200000000000,7.31750000000000,36.4492,8246.0874,16.7268,16.6048,0.1220,16.5676,7.3547,7.3252,0.0295,-0.0086,8246.0874,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8279.3911,NA,16.69890000000000,16.68830000000000,0.11360000000000,6.93670000000000,36.4386,8262.8142,16.6905,16.5769,0.1136,16.5384,6.9752,6.9597,0.0155,0.0385,8262.8142,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8295.9179,NA,16.52680000000000,16.68640000000000,0.11380000000000,7.01800000000000,36.5982,8279.5047,16.5270,16.4132,0.1138,16.3713,7.0599,7.0408,0.0191,0.0041,8279.5047,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8312.6775,NA,16.75960000000000,16.67880000000000,0.12820000000000,7.44070000000000,36.5174,8296.0317,16.7740,16.6458,0.1282,16.6109,7.4756,7.4606,0.0150,-0.1518,8296.0317,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8330.2780,NA,17.60050000000000,16.66680000000000,0.11930000000000,7.41970000000000,35.5837,8312.8057,17.5916,17.4723,0.1193,17.4364,7.4556,7.4345,0.0211,0.1072,8312.8057,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8345.8183,NA,15.54030000000000,16.69010000000000,0.10650000000000,7.30730000000000,36.7335,8330.3973,15.5275,15.4210,0.1065,15.3851,7.3432,7.3228,0.0204,0.9015,8330.3973,NA
parkey.exe,38476,0x25B69970950,DXGI,1,4,0,Composed: Flip,8362.5083,NA,16.69000000000000,16.67820000000000,0.11440000000000,5.80580000000000,36.7217,8345.9248,16.6979,16.5835,0.1144,16.5490,5.8403,5.8171,0.0232,-1.1507,8345.9248,NA
